Row ID,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Order ID,Order Date,Ship Date,Ship Mode
5208,OFF-LA-10002043,Office Supplies,Labels,Avery 489,20.7,2,0.0,9.936,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,East,CA-2015-102015,2015-09-12,2015-09-18,Standard Class
5494,OFF-LA-10002043,Office Supplies,Labels,Avery 489,41.4,4,0.0,19.872,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122,West,CA-2014-105249,2014-11-28,2014-11-28,Same Day
3150,OFF-LA-10002043,Office Supplies,Labels,Avery 489,31.05,3,0.0,14.904,KH-16510,Keith Herrera,Consumer,United States,Seattle,Washington,98103,West,US-2014-109036,2014-12-20,2014-12-25,Standard Class
280,OFF-LA-10002043,Office Supplies,Labels,Avery 489,24.84,3,0.2,8.694,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,CA-2017-132976,2017-10-13,2017-10-17,Standard Class
2962,OFF-LA-10002034,Office Supplies,Labels,Avery 478,39.28,8,0.0,19.2472,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,98115,West,CA-2017-143665,2017-04-26,2017-05-01,Standard Class
7214,OFF-LA-10002034,Office Supplies,Labels,Avery 478,14.73,3,0.0,7.2177,MC-17275,Marc Crier,Consumer,United States,Camarillo,California,93010,West,CA-2017-154949,2017-10-15,2017-10-19,Standard Class
6347,OFF-LA-10002034,Office Supplies,Labels,Avery 478,24.55,5,0.0,12.0295,RB-19465,Rick Bensley,Home Office,United States,New York City,New York,10024,East,CA-2017-104822,2017-10-20,2017-10-20,Same Day
1767,OFF-LA-10002034,Office Supplies,Labels,Avery 478,9.82,2,0.0,4.8118,ML-17755,Max Ludwig,Home Office,United States,Suffolk,Virginia,23434,South,CA-2016-110254,2016-08-04,2016-08-08,Standard Class
9820,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,9.0,3,0.2,3.15,AG-10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,33710,South,CA-2015-162201,2015-06-08,2015-06-12,Standard Class
9660,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,18.75,5,0.0,9.0,CS-12505,Cindy Stewart,Consumer,United States,Pomona,California,91767,West,CA-2014-100860,2014-03-26,2014-03-30,Second Class
3550,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,30.0,8,0.0,14.4,RD-19810,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,40475,South,CA-2017-155292,2017-10-30,2017-11-01,First Class
6109,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,6.0,2,0.2,2.1,AS-10090,Adam Shillingsburg,Consumer,United States,Chicago,Illinois,60653,Central,CA-2016-150007,2016-09-11,2016-09-16,Standard Class
8463,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,7.5,2,0.0,3.6,JH-15820,John Huston,Consumer,United States,Holland,Michigan,49423,Central,CA-2015-169537,2015-09-03,2015-09-07,Second Class
8793,OFF-LA-10001934,Office Supplies,Labels,Avery 516,14.62,2,0.0,6.8714,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90008,West,CA-2014-162992,2014-12-19,2014-12-21,First Class
687,OFF-LA-10001934,Office Supplies,Labels,Avery 516,14.62,2,0.0,6.8714,MC-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,39212,South,CA-2014-157784,2014-07-05,2014-07-08,First Class
6929,OFF-LA-10001934,Office Supplies,Labels,Avery 516,21.93,3,0.0,10.3071,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,94109,West,CA-2016-140382,2016-06-23,2016-06-25,Second Class
6624,OFF-LA-10001934,Office Supplies,Labels,Avery 516,58.48,8,0.0,27.4856,VP-21760,Victoria Pisteka,Corporate,United States,San Francisco,California,94109,West,CA-2014-130449,2014-09-06,2014-09-09,First Class
2909,OFF-LA-10001771,Office Supplies,Labels,Avery 513,14.94,3,0.0,6.8724,DL-12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,55122,Central,CA-2017-121615,2017-11-03,2017-11-09,Standard Class
1818,OFF-LA-10001771,Office Supplies,Labels,Avery 513,9.96,2,0.0,4.5816,MC-17575,Matt Collins,Consumer,United States,Los Angeles,California,90036,West,CA-2015-125423,2015-12-13,2015-12-15,Second Class
4068,OFF-LA-10001771,Office Supplies,Labels,Avery 513,47.808,12,0.2,15.5376,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,CA-2014-102673,2014-11-01,2014-11-05,Standard Class
9844,OFF-LA-10001771,Office Supplies,Labels,Avery 513,15.936,4,0.2,5.1792,RE-19450,Richard Eichhorn,Consumer,United States,Decatur,Illinois,62521,Central,CA-2014-163867,2014-06-03,2014-06-06,First Class
9839,OFF-LA-10001771,Office Supplies,Labels,Avery 513,4.98,1,0.0,2.2908,DL-12865,Dan Lawera,Consumer,United States,Long Beach,California,90805,West,US-2016-125402,2016-09-25,2016-10-01,Standard Class
7878,OFF-LA-10001641,Office Supplies,Labels,Avery 518,5.04,2,0.2,1.764,EB-14170,Evan Bailliet,Consumer,United States,Charlotte,North Carolina,28205,South,CA-2015-148705,2015-03-12,2015-03-18,Standard Class
3058,OFF-LA-10001641,Office Supplies,Labels,Avery 518,31.5,10,0.0,15.12,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,CA-2017-131492,2017-10-19,2017-10-24,Second Class
1561,OFF-LA-10001641,Office Supplies,Labels,Avery 518,18.9,6,0.0,9.072,PK-18910,Paul Knutson,Home Office,United States,San Francisco,California,94109,West,CA-2014-105172,2014-04-04,2014-04-09,Standard Class
3265,OFF-LA-10001641,Office Supplies,Labels,Avery 518,10.08,4,0.2,3.528,RF-19345,Randy Ferguson,Corporate,United States,Miami,Florida,33180,South,CA-2016-122518,2016-03-04,2016-03-08,Second Class
5769,OFF-LA-10001641,Office Supplies,Labels,Avery 518,3.15,1,0.0,1.512,SS-20875,Sung Shariari,Consumer,United States,Leominster,Massachusetts,1453,East,CA-2015-154900,2015-02-25,2015-03-01,Standard Class
1953,OFF-LA-10001641,Office Supplies,Labels,Avery 518,18.9,6,0.0,9.072,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,East,CA-2017-157987,2017-09-02,2017-09-06,Standard Class
9744,OFF-LA-10001641,Office Supplies,Labels,Avery 518,9.45,3,0.0,4.536,JJ-15445,Jennifer Jackson,Consumer,United States,Newark,Delaware,19711,East,CA-2016-137127,2016-06-16,2016-06-22,Standard Class
3539,OFF-LA-10001641,Office Supplies,Labels,Avery 518,9.45,3,0.0,4.536,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,CA-2014-158771,2014-09-05,2014-09-05,Same Day
969,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,8.64,3,0.0,4.2336,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,CA-2017-135279,2017-04-09,2017-04-11,First Class
4774,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,5,0.2,4.176,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,60610,Central,CA-2017-119746,2017-11-23,2017-11-27,Standard Class
7408,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,5,0.2,4.176,ML-17410,Maris LaWare,Consumer,United States,Chicago,Illinois,60653,Central,CA-2017-152079,2017-01-20,2017-01-21,First Class
2398,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,5.76,2,0.0,2.8224,NP-18700,Nora Preis,Consumer,United States,San Francisco,California,94109,West,CA-2017-169264,2017-08-14,2017-08-16,Second Class
8149,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,20.16,7,0.0,9.8784,EM-14140,Eugene Moren,Home Office,United States,Santa Ana,California,92704,West,US-2016-131058,2016-12-27,2016-12-31,Standard Class
4869,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,8.64,3,0.0,4.2336,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,CA-2017-122490,2017-11-13,2017-11-18,Standard Class
8036,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608,2,0.2,1.6704,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,CA-2015-119690,2015-06-25,2015-06-28,First Class
964,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608,2,0.2,1.6704,MS-17365,Maribeth Schnelling,Consumer,United States,Boca Raton,Florida,33433,South,CA-2014-127488,2014-09-22,2014-09-24,Second Class
3634,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,9.216,4,0.2,3.3408,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,CA-2016-145177,2016-11-10,2016-11-14,Standard Class
3609,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,6.912,3,0.2,2.5056,GB-14530,George Bell,Corporate,United States,Newark,Ohio,43055,East,CA-2014-140228,2014-04-28,2014-05-03,Standard Class
5820,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,4,0.0,5.6448,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,CA-2014-124730,2014-11-26,2014-11-26,Same Day
8092,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,5.76,2,0.0,2.8224,MT-17815,Meg Tillman,Consumer,United States,San Francisco,California,94110,West,CA-2015-127502,2015-12-10,2015-12-14,Standard Class
3257,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608,2,0.2,1.6704,RA-19885,Ruben Ausman,Corporate,United States,Jacksonville,Florida,32216,South,CA-2015-155453,2015-08-09,2015-08-14,Standard Class
3665,OFF-LA-10001569,Office Supplies,Labels,Avery 499,27.888,7,0.2,9.0636,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West,CA-2014-129364,2014-12-08,2014-12-13,Standard Class
5393,OFF-LA-10001569,Office Supplies,Labels,Avery 499,9.96,2,0.0,4.5816,GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,US-2014-123183,2014-11-19,2014-11-25,Standard Class
1917,OFF-LA-10001569,Office Supplies,Labels,Avery 499,11.952,3,0.2,3.8844,AS-10630,Ann Steele,Home Office,United States,Boynton Beach,Florida,33437,South,CA-2017-124597,2017-04-30,2017-05-05,Standard Class
1459,OFF-LA-10001569,Office Supplies,Labels,Avery 499,15.936,4,0.2,5.1792,NH-18610,Nicole Hansen,Corporate,United States,Irving,Texas,75061,Central,CA-2016-123722,2016-09-25,2016-10-01,Standard Class
9670,OFF-LA-10001569,Office Supplies,Labels,Avery 499,14.94,3,0.0,6.8724,AH-10465,Amy Hunt,Consumer,United States,Decatur,Alabama,35601,South,CA-2017-145275,2017-04-02,2017-04-06,Standard Class
4524,OFF-LA-10001569,Office Supplies,Labels,Avery 499,34.86,7,0.0,16.0356,RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024,East,CA-2014-107454,2014-11-02,2014-11-06,Standard Class
985,OFF-LA-10001569,Office Supplies,Labels,Avery 499,7.968,2,0.2,2.5896,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,77506,Central,CA-2017-100314,2017-09-29,2017-10-05,Standard Class
6118,OFF-LA-10001569,Office Supplies,Labels,Avery 499,14.94,3,0.0,6.8724,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,10011,East,US-2016-113677,2016-11-13,2016-11-19,Standard Class
6066,OFF-LA-10001569,Office Supplies,Labels,Avery 499,23.904,6,0.2,7.7688,TT-21070,Ted Trevino,Consumer,United States,Philadelphia,Pennsylvania,19120,East,CA-2015-119942,2015-04-05,2015-04-07,First Class
794,OFF-LA-10001569,Office Supplies,Labels,Avery 499,9.96,2,0.0,4.5816,ES-14020,Erica Smith,Consumer,United States,San Francisco,California,94110,West,CA-2014-156433,2014-09-20,2014-09-26,Standard Class
2664,OFF-LA-10001569,Office Supplies,Labels,Avery 499,3.984,1,0.2,1.2948,HF-14995,Herbert Flentye,Consumer,United States,Memphis,Tennessee,38109,South,CA-2016-164784,2016-05-01,2016-05-04,First Class
8081,OFF-LA-10001474,Office Supplies,Labels,Avery 477,146.544,6,0.2,47.6268,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Oregon,97477,West,CA-2015-150714,2015-10-26,2015-11-01,Standard Class
1313,OFF-LA-10001474,Office Supplies,Labels,Avery 477,122.12,4,0.0,56.1752,FM-14380,Fred McMath,Consumer,United States,Lawrence,Massachusetts,1841,East,CA-2016-141082,2016-12-09,2016-12-13,Standard Class
8905,OFF-LA-10001474,Office Supplies,Labels,Avery 477,30.53,1,0.0,14.0438,SU-20665,Stephanie Ulpright,Home Office,United States,New York City,New York,10009,East,US-2016-126431,2016-01-07,2016-01-07,Same Day
4043,OFF-LA-10001474,Office Supplies,Labels,Avery 477,274.77,9,0.0,126.3942,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,CA-2014-110786,2014-12-29,2015-01-02,Standard Class
1312,OFF-LA-10001404,Office Supplies,Labels,Avery 517,3.69,1,0.0,1.7343,FM-14380,Fred McMath,Consumer,United States,Lawrence,Massachusetts,1841,East,CA-2016-141082,2016-12-09,2016-12-13,Standard Class
6859,OFF-LA-10001404,Office Supplies,Labels,Avery 517,7.38,2,0.0,3.4686,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,90008,West,CA-2017-128965,2017-04-17,2017-04-22,Standard Class
8810,OFF-LA-10001404,Office Supplies,Labels,Avery 517,14.76,5,0.2,4.9815,JF-15190,Jamie Frazer,Consumer,United States,Philadelphia,Pennsylvania,19134,East,US-2017-110646,2017-10-26,2017-10-31,Standard Class
2622,OFF-LA-10001404,Office Supplies,Labels,Avery 517,18.45,5,0.0,8.6715,JM-15655,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,88220,West,CA-2017-115931,2017-12-22,2017-12-26,Standard Class
2901,OFF-LA-10001317,Office Supplies,Labels,Avery 520,12.6,4,0.0,6.048,PG-18895,Paul Gonzalez,Consumer,United States,New York City,New York,10035,East,CA-2015-166464,2015-09-12,2015-09-17,Standard Class
446,OFF-LA-10001317,Office Supplies,Labels,Avery 520,22.05,7,0.0,10.584,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,East,CA-2016-115756,2016-09-05,2016-09-07,Second Class
732,OFF-LA-10001317,Office Supplies,Labels,Avery 520,6.3,2,0.0,3.024,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,US-2016-150861,2016-12-03,2016-12-06,First Class
2609,OFF-LA-10001317,Office Supplies,Labels,Avery 520,2.52,1,0.2,0.882,MC-17590,Matt Collister,Corporate,United States,Arlington,Texas,76017,Central,CA-2014-127446,2014-11-25,2014-11-30,Standard Class
2466,OFF-LA-10001317,Office Supplies,Labels,Avery 520,3.15,1,0.0,1.512,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,10009,East,CA-2017-148691,2017-12-03,2017-12-09,Standard Class
557,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7,2,0.0,9.936,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,CA-2016-113243,2016-06-10,2016-06-15,Standard Class
8483,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7,2,0.0,9.936,DJ-13510,Don Jones,Corporate,United States,New York City,New York,10024,East,US-2017-118535,2017-02-11,2017-02-15,Standard Class
5303,OFF-LA-10001297,Office Supplies,Labels,Avery 473,62.1,6,0.0,29.808,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,22153,South,CA-2016-113831,2016-05-30,2016-06-03,Standard Class
571,OFF-LA-10001297,Office Supplies,Labels,Avery 473,72.45,7,0.0,34.776,JF-15415,Jennifer Ferguson,Consumer,United States,New York City,New York,10024,East,CA-2017-164826,2017-12-28,2018-01-04,Standard Class
4632,OFF-LA-10001297,Office Supplies,Labels,Avery 473,51.75,5,0.0,24.84,BD-11725,Bruce Degenhardt,Consumer,United States,San Francisco,California,94122,West,CA-2017-168396,2017-08-03,2017-08-08,Second Class
4090,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7,2,0.0,9.936,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,10035,East,CA-2016-161473,2016-04-01,2016-04-05,Standard Class
4986,OFF-LA-10001175,Office Supplies,Labels,Avery 514,14.4,5,0.0,7.056,AG-10390,Allen Goldenen,Consumer,United States,New York City,New York,10009,East,CA-2014-125171,2014-03-09,2014-03-09,Same Day
7370,OFF-LA-10001175,Office Supplies,Labels,Avery 514,4.608,2,0.2,1.6704,TG-21310,Toby Gnade,Consumer,United States,Raleigh,North Carolina,98198,South,CA-2015-110345,2015-03-09,2015-03-11,Second Class
2658,OFF-LA-10001175,Office Supplies,Labels,Avery 514,14.4,5,0.0,7.056,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,CA-2017-112515,2017-09-17,2017-09-21,Second Class
1033,OFF-LA-10001175,Office Supplies,Labels,Avery 514,14.4,5,0.0,7.056,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601,East,CA-2014-163552,2014-07-11,2014-07-15,Standard Class
4666,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",16.56,2,0.2,5.796,AC-10450,Amy Cox,Consumer,United States,Pembroke Pines,Florida,33024,South,CA-2016-116232,2016-09-22,2016-09-26,Standard Class
3098,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",33.12,4,0.2,11.592,CV-12805,Cynthia Voltz,Corporate,United States,Fort Worth,Texas,76106,Central,CA-2017-135692,2017-04-27,2017-05-01,Standard Class
6262,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",41.4,4,0.0,19.872,LR-17035,Lisa Ryan,Corporate,United States,Long Beach,New York,11561,East,CA-2017-103506,2017-07-23,2017-07-27,Standard Class
3341,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",51.75,5,0.0,24.84,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601,West,US-2017-109253,2017-08-21,2017-08-22,First Class
362,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0.0,9.936,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,CA-2017-144904,2017-09-25,2017-10-01,Standard Class
361,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0.0,9.936,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,South,CA-2017-155698,2017-03-08,2017-03-11,First Class
5819,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",93.15,9,0.0,44.712,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,CA-2014-124730,2014-11-26,2014-11-26,Same Day
330,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10,0.2,33.831,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,US-2016-141544,2016-08-30,2016-09-01,First Class
9743,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,62.65,5,0.0,29.4455,EP-13915,Emily Phan,Consumer,United States,San Diego,California,92037,West,CA-2017-131303,2017-11-28,2017-12-02,Standard Class
6277,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,87.71,7,0.0,41.2237,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,US-2016-139087,2016-07-17,2016-07-22,Second Class
6473,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,100.24,10,0.2,33.831,VT-21700,Valerie Takahito,Home Office,United States,Houston,Texas,77070,Central,CA-2014-151897,2014-06-06,2014-06-10,Standard Class
1843,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,40.096,4,0.2,13.5324,FA-14230,Frank Atkinson,Corporate,United States,San Antonio,Texas,78207,Central,CA-2015-135391,2015-02-09,2015-02-11,Second Class
974,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,30.072,3,0.2,10.1493,DL-13315,Delfina Latchford,Consumer,United States,Philadelphia,Pennsylvania,19134,East,CA-2014-115791,2014-01-16,2014-01-18,Second Class
4983,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2,0.0,2.4012,AH-10075,Adam Hart,Corporate,United States,Huntington Beach,California,92646,West,CA-2014-160066,2014-11-16,2014-11-22,Standard Class
3586,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,2.61,1,0.0,1.2006,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Michigan,49201,Central,CA-2015-121650,2015-12-10,2015-12-16,Standard Class
7028,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2,0.0,2.4012,RD-19585,Rob Dowd,Consumer,United States,New York City,New York,10011,East,CA-2017-131653,2017-01-29,2017-02-05,Standard Class
1730,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,7.83,3,0.0,3.6018,CA-12265,Christina Anderson,Consumer,United States,Springfield,Virginia,22153,South,CA-2016-106894,2016-07-02,2016-07-02,Same Day
901,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,10.44,5,0.2,3.393,TD-20995,Tamara Dahlen,Consumer,United States,Garland,Texas,75043,Central,CA-2017-150959,2017-11-11,2017-11-13,First Class
4261,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,13.05,5,0.0,6.003,RS-19420,Ricardo Sperren,Corporate,United States,Fairfield,Connecticut,6824,East,CA-2017-164819,2017-10-15,2017-10-19,Second Class
7851,OFF-LA-10000973,Office Supplies,Labels,Avery 502,5.04,2,0.2,1.764,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061,Central,CA-2016-104311,2016-05-02,2016-05-06,Standard Class
1135,OFF-LA-10000973,Office Supplies,Labels,Avery 502,7.56,3,0.2,2.646,JS-15940,Joni Sundaresam,Home Office,United States,Philadelphia,Pennsylvania,19134,East,US-2016-134908,2016-06-05,2016-06-09,Standard Class
6546,OFF-LA-10000973,Office Supplies,Labels,Avery 502,5.04,2,0.2,1.764,DP-13000,Darren Powers,Consumer,United States,Cleveland,Ohio,44105,East,US-2017-154872,2017-05-14,2017-05-18,Standard Class
313,OFF-LA-10000634,Office Supplies,Labels,Avery 509,6.264,3,0.2,2.0358,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,CA-2016-142902,2016-09-12,2016-09-14,Second Class
5499,OFF-LA-10000634,Office Supplies,Labels,Avery 509,7.83,3,0.0,3.6018,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024,East,CA-2017-164378,2017-07-15,2017-07-18,Second Class
565,OFF-LA-10000634,Office Supplies,Labels,Avery 509,2.61,1,0.0,1.2006,JF-15490,Jeremy Farry,Consumer,United States,Seattle,Washington,98105,West,CA-2015-130736,2015-12-07,2015-12-09,First Class
6603,OFF-LA-10000634,Office Supplies,Labels,Avery 509,15.66,6,0.0,7.2036,ON-18715,Odella Nelson,Corporate,United States,Clinton,Maryland,20735,East,CA-2014-154095,2014-12-02,2014-12-07,Standard Class
9754,OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",8.26,2,0.0,3.7996,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,CA-2017-113705,2017-03-27,2017-03-29,Second Class
3681,OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",12.39,3,0.0,5.6994,BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East,CA-2015-132626,2015-07-09,2015-07-14,Standard Class
9120,OFF-LA-10000452,Office Supplies,Labels,Avery 488,22.05,7,0.0,10.584,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,90036,West,US-2016-155971,2016-06-06,2016-06-12,Standard Class
8549,OFF-LA-10000452,Office Supplies,Labels,Avery 488,12.6,4,0.0,6.048,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049,West,CA-2015-149566,2015-12-05,2015-12-10,Standard Class
1089,OFF-LA-10000452,Office Supplies,Labels,Avery 488,3.15,1,0.0,1.512,CY-12745,Craig Yedwab,Corporate,United States,Oakland,California,94601,West,CA-2016-166163,2016-08-15,2016-08-20,Second Class
2551,OFF-LA-10000452,Office Supplies,Labels,Avery 488,5.04,2,0.2,1.764,JM-15865,John Murray,Consumer,United States,Phoenix,Arizona,85023,West,US-2015-128090,2015-08-16,2015-08-22,Standard Class
1490,OFF-LA-10000452,Office Supplies,Labels,Avery 488,5.04,2,0.2,1.764,Co-12640,Corey-Lock,Consumer,United States,Philadelphia,Pennsylvania,19143,East,CA-2014-136280,2014-11-29,2014-12-06,Standard Class
1777,OFF-LA-10000452,Office Supplies,Labels,Avery 488,3.15,1,0.0,1.512,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215,East,CA-2014-118976,2014-04-28,2014-05-03,Standard Class
4114,OFF-LA-10000443,Office Supplies,Labels,Avery 501,8.856,3,0.2,2.9889,NC-18625,Noah Childs,Corporate,United States,Houston,Texas,77095,Central,CA-2015-116687,2015-05-02,2015-05-07,Standard Class
8754,OFF-LA-10000443,Office Supplies,Labels,Avery 501,17.712,6,0.2,5.9778,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,CA-2017-152198,2017-09-09,2017-09-10,First Class
6976,OFF-LA-10000443,Office Supplies,Labels,Avery 501,5.904,2,0.2,1.9926,CY-12745,Craig Yedwab,Corporate,United States,Gilbert,Arizona,85234,West,CA-2015-112144,2015-06-28,2015-07-02,Standard Class
6162,OFF-LA-10000443,Office Supplies,Labels,Avery 501,11.808,4,0.2,3.9852,MC-17605,Matt Connell,Corporate,United States,Lakeland,Florida,33801,South,CA-2014-103989,2014-03-19,2014-03-21,First Class
6281,OFF-LA-10000443,Office Supplies,Labels,Avery 501,5.904,2,0.2,1.9926,JH-15910,Jonathan Howell,Consumer,United States,Cincinnati,Ohio,45231,East,CA-2017-152226,2017-05-12,2017-05-16,Standard Class
8292,OFF-LA-10000443,Office Supplies,Labels,Avery 501,2.952,1,0.2,0.9963,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180,South,CA-2014-156244,2014-08-12,2014-08-16,Standard Class
1816,OFF-LA-10000443,Office Supplies,Labels,Avery 501,7.38,2,0.0,3.4686,LL-16840,Lauren Leatherbury,Consumer,United States,Seattle,Washington,98105,West,CA-2015-164833,2015-04-06,2015-04-06,Same Day
9475,OFF-LA-10000443,Office Supplies,Labels,Avery 501,5.904,2,0.2,1.9926,JM-15265,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,CA-2015-100818,2015-05-31,2015-06-05,Second Class
